Timestamp(UTC)	LONGITUDE(deg)	LATITUDE(deg)	STATION(-)	ozone_daily_8hour_maximum(ppb)	SITE_NAME
2022-08-01T00:00:00-0000	  -90.4761	   38.7109	291890014	   49.0000	                            Maryland Heights
2022-08-01T00:00:00-0000	  -90.1983	   38.6564	295100085	   55.0000	                                   St. Louis
2022-08-01T00:00:00-0000	  -95.9731	   41.2475	310550019	   51.0000	                                       Omaha
2022-08-01T00:00:00-0000	  -95.9386	   41.3225	310550053	   45.0000	                                       Omaha
2022-08-01T00:00:00-0000	  -97.8541	   42.8292	311079991	   51.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -96.6775	   40.9847	311090016	   46.0000	                               Not in a city
2022-08-01T00:00:00-0000	  -96.3612	   36.1055	400370144	   46.0000	                                    Mannford
2022-08-01T00:00:00-0000	  -95.2499	   36.2284	400979014	   39.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -95.6323	   36.9184	401050207	   50.0000	                           South Coffeyville
2022-08-01T00:00:00-0000	  -96.0124	   36.3559	401130226	   46.0000	                                    Skiatook
2022-08-01T00:00:00-0000	  -94.8389	   36.9222	401159004	   50.0000	                                       Miami
2022-08-01T00:00:00-0000	  -95.7645	   36.1338	401430178	   48.0000	                                       Tulsa
2022-08-01T00:00:00-0000	  -95.9765	   36.2049	401431127	   47.0000	                                       Tulsa
2022-08-01T00:00:00-0000	  -96.9038	   42.7894	460270001	   46.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -96.7833	   43.5990	460990009	   41.0000	                                 Sioux Falls
2022-08-01T00:00:00-0000	  -86.7447	   36.2051	470370011	   32.0000	                                   Nashville
2022-08-01T00:00:00-0000	  -86.6233	   36.1508	470370026	   27.0000	                                   Nashville
2022-08-01T00:00:00-0000	  -85.7331	   36.0388	470419991	   20.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -86.6531	   36.2976	471650007	   39.0000	                              Hendersonville
2022-08-01T00:00:00-0000	  -86.2863	   36.0609	471890103	   21.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -89.1089	   43.3155	550210015	   34.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -89.3577	   43.1010	550250041	   33.0000	                                     Madison
2022-08-01T00:00:00-0000	  -88.6211	   43.4661	550270001	   31.0000	                                    Kekoskee
2022-08-01T00:00:00-0000	  -88.4221	   43.6874	550390006	   31.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -88.8283	   43.0034	550550009	   35.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -87.8093	   42.5047	550590019	   40.0000	                            Pleasant Prairie
2022-08-01T00:00:00-0000	  -87.8858	   42.5956	550590025	   38.0000	                                     Kenosha
2022-08-01T00:00:00-0000	  -91.2269	   43.7775	550630012	   37.0000	                                   La Crosse
2022-08-01T00:00:00-0000	  -87.9337	   43.0172	550790010	   36.0000	                                   Milwaukee
2022-08-01T00:00:00-0000	  -87.9014	   43.0946	550790068	   38.0000	                                   Milwaukee
2022-08-01T00:00:00-0000	  -87.9010	   43.1818	550790085	   35.0000	                                     Bayside
2022-08-01T00:00:00-0000	  -87.9209	   43.3432	550890008	   33.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -87.8102	   43.4983	550890009	   33.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -87.7969	   42.7771	551010020	   38.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -89.0635	   42.5183	551050030	   34.0000	                                      Beloit
2022-08-01T00:00:00-0000	  -89.6798	   43.4351	551110007	   31.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -87.7163	   43.6674	551170006	   34.0000	                                     Unknown
2022-08-01T00:00:00-0000	  -87.7922	   43.8156	551170009	   34.0000	                                   Sheboygan
2022-08-01T00:00:00-0000	  -88.4870	   42.6622	551270006	   36.0000	                                     Elkhorn
2022-08-01T00:00:00-0000	  -88.2151	   43.0201	551330027	   38.0000	                                    Waukesha
2022-08-02T00:00:00-0000	  -94.1168	   36.1797	051430005	   47.0000	                                  Springdale
2022-08-02T00:00:00-0000	  -94.1674	   36.0117	051430006	   31.0000	                                Fayetteville
2022-08-02T00:00:00-0000	  -91.3359	   39.9154	170010007	   46.0000	                                      Quincy
2022-08-02T00:00:00-0000	  -88.1885	   40.2449	170190007	   44.0000	                                  Thomasboro
2022-08-02T00:00:00-0000	  -88.3725	   40.0528	170191001	-9999.0000	                                   Bondville
2022-08-02T00:00:00-0000	  -87.6683	   39.2109	170230001	   40.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.7325	   41.6710	170310001	   51.0000	                                       Alsip
2022-08-02T00:00:00-0000	  -87.5453	   41.7558	170310032	   52.0000	                                     Chicago
2022-08-02T00:00:00-0000	  -87.7135	   41.7514	170310076	   52.0000	                                     Chicago
2022-08-02T00:00:00-0000	  -87.7920	   41.9843	170311003	   59.0000	                                     Chicago
2022-08-02T00:00:00-0000	  -87.9906	   41.6681	170311601	   51.0000	                                      Lemont
2022-08-02T00:00:00-0000	  -87.8763	   41.9652	170313103	   47.0000	                               Schiller Park
2022-08-02T00:00:00-0000	  -87.7525	   41.8552	170314002	   53.0000	                                      Cicero
2022-08-02T00:00:00-0000	  -87.8632	   42.0603	170314007	   56.0000	                                 Des Plaines
2022-08-02T00:00:00-0000	  -87.7992	   42.1400	170314201	   59.0000	                                  Northbrook
2022-08-02T00:00:00-0000	  -87.6753	   42.0621	170317002	   60.0000	                                    Evanston
2022-08-02T00:00:00-0000	  -88.0728	   41.8130	170436001	   51.0000	                                       Lisle
2022-08-02T00:00:00-0000	  -88.5489	   39.0672	170491001	   43.0000	                                   Effingham
2022-08-02T00:00:00-0000	  -88.6249	   38.0822	170650002	   47.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.3445	   39.1014	170830117	   50.0000	                                 Jerseyville
2022-08-02T00:00:00-0000	  -89.9997	   42.2869	170859991	   46.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -88.2730	   42.0491	170890005	   55.0000	                                       Elgin
2022-08-02T00:00:00-0000	  -87.8096	   42.4660	170971007	   55.0000	                                        Zion
2022-08-02T00:00:00-0000	  -88.2422	   42.2214	171110001	   56.0000	                                        Cary
2022-08-02T00:00:00-0000	  -88.9969	   40.5187	171132003	   45.0000	                                      Normal
2022-08-02T00:00:00-0000	  -88.9256	   39.8668	171150013	   38.0000	                                     Decatur
2022-08-02T00:00:00-0000	  -89.8097	   39.3961	171170002	   43.0000	                                     Nilwood
2022-08-02T00:00:00-0000	  -90.1463	   38.9014	171190120	   52.0000	                                       Alton
2022-08-02T00:00:00-0000	  -89.9501	   38.7303	171190122	   48.0000	                                   Maryville
2022-08-02T00:00:00-0000	  -90.1059	   38.8607	171193007	   51.0000	                                  Wood River
2022-08-02T00:00:00-0000	  -89.6228	   38.8690	171199991	   50.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -89.6069	   40.6874	171430024	   44.0000	                                      Peoria
2022-08-02T00:00:00-0000	  -89.5859	   40.7455	171431001	   46.0000	                              Peoria Heights
2022-08-02T00:00:00-0000	  -89.7885	   38.1763	171570001	-9999.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.5174	   41.5147	171613002	   49.0000	             Rock Island Arsenal (U.S. Army)
2022-08-02T00:00:00-0000	  -90.1605	   38.6120	171630010	   48.0000	                            East Saint Louis
2022-08-02T00:00:00-0000	  -89.6409	   39.8315	171670014	   49.0000	                                 Springfield
2022-08-02T00:00:00-0000	  -88.1910	   41.2215	171971011	   42.0000	                                   Braidwood
2022-08-02T00:00:00-0000	  -89.0378	   42.3350	172012001	   51.0000	                                  Loves Park
2022-08-02T00:00:00-0000	  -85.0168	   41.2214	180030002	   40.0000	                              Leo-Cedarville
2022-08-02T00:00:00-0000	  -85.7668	   39.2943	180050007	   48.0000	                                        Hope
2022-08-02T00:00:00-0000	  -86.3954	   39.9977	180110001	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.2923	   39.2639	180130001	   42.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.5530	   40.5405	180150002	   44.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -85.6641	   38.3938	180190008	   38.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -85.2459	   40.3004	180350010	   46.0000	                                      Albany
2022-08-02T00:00:00-0000	  -85.8247	   41.7170	180390007	   43.0000	                                     Bristol
2022-08-02T00:00:00-0000	  -85.8330	   38.3070	180431004	   46.0000	                                  New Albany
2022-08-02T00:00:00-0000	  -86.9904	   38.9855	180550001	   44.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -85.9925	   40.0683	180570006	   43.0000	                                 Noblesville
2022-08-02T00:00:00-0000	  -86.3985	   39.7587	180630004	   43.0000	                                        Avon
2022-08-02T00:00:00-0000	  -86.1097	   40.4813	180670004	   48.0000	                                      Kokomo
2022-08-02T00:00:00-0000	  -87.4853	   38.7408	180839991	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.3049	   41.6067	180890022	   46.0000	                                        Gary
2022-08-02T00:00:00-0000	  -87.4936	   41.6393	180892008	   49.0000	                                     Hammond
2022-08-02T00:00:00-0000	  -86.9078	   41.7178	180910005	   40.0000	                               Michigan City
2022-08-02T00:00:00-0000	  -86.6850	   41.6293	180910010	   42.0000	                                    La Porte
2022-08-02T00:00:00-0000	  -85.6522	   40.1257	180950011	   48.0000	                                    Anderson
2022-08-02T00:00:00-0000	  -86.0214	   39.8589	180970050	   50.0000	                                    Lawrence
2022-08-02T00:00:00-0000	  -86.1863	   39.7490	180970057	   46.0000	                    Indianapolis (Remainder)
2022-08-02T00:00:00-0000	  -86.1144	   39.8108	180970078	   49.0000	                    Indianapolis (Remainder)
2022-08-02T00:00:00-0000	  -86.1309	   39.7879	180970087	   37.0000	                    Indianapolis (Remainder)
2022-08-02T00:00:00-0000	  -86.6033	   38.1152	181230009	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.1992	   41.6175	181270024	   46.0000	                     Ogden Dunes (Wickliffe)
2022-08-02T00:00:00-0000	  -87.0362	   41.5121	181270026	   46.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.7184	   38.0064	181290003	   35.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.3706	   41.5517	181410010	   36.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.2147	   41.6967	181410015	   41.0000	                                  South Bend
2022-08-02T00:00:00-0000	  -86.1100	   41.7547	181410016	   43.0000	                                     Granger
2022-08-02T00:00:00-0000	  -85.8707	   39.6134	181450001	   47.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.5367	   38.1139	181630013	   44.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.5772	   38.0133	181630021	   45.0000	                                  Evansville
2022-08-02T00:00:00-0000	  -87.4013	   39.4860	181670018	   42.0000	                                 Terre Haute
2022-08-02T00:00:00-0000	  -87.3129	   39.5585	181670024	   40.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -85.6614	   40.8160	181699991	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.2781	   38.0517	181730008	   45.0000	                                   Boonville
2022-08-02T00:00:00-0000	  -87.3217	   37.9544	181730011	   46.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -92.5132	   42.7430	190170011	   51.0000	                                     Waverly
2022-08-02T00:00:00-0000	  -90.1776	   41.8750	190450021	   49.0000	                                     Clinton
2022-08-02T00:00:00-0000	  -95.9282	   41.8323	190850007	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -91.5269	   42.2810	191130033	   44.0000	                                      Coggon
2022-08-02T00:00:00-0000	  -91.6877	   41.9768	191130040	   45.0000	                                Cedar Rapids
2022-08-02T00:00:00-0000	  -95.0450	   40.9691	191370002	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.6935	   43.1237	191471002	   51.0000	                                  Emmetsburg
2022-08-02T00:00:00-0000	  -93.6431	   41.6032	191530030	   52.0000	                                  Des Moines
2022-08-02T00:00:00-0000	  -93.6976	   41.8494	191531579	   43.0000	                                   Polk City
2022-08-02T00:00:00-0000	  -90.5219	   41.6992	191630014	   49.0000	                                   Davenport
2022-08-02T00:00:00-0000	  -90.5876	   41.5300	191630015	   48.0000	                                   Davenport
2022-08-02T00:00:00-0000	  -92.0063	   40.6951	191770006	   50.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.7464	   38.8386	200910010	   45.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.9510	   39.3274	201030003	   50.0000	                                 Leavenworth
2022-08-02T00:00:00-0000	  -95.4759	   37.6770	201330003	   58.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -97.3148	   37.7021	201730010	   53.0000	                                     Wichita
2022-08-02T00:00:00-0000	  -97.4921	   37.8975	201730018	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -95.7113	   39.0243	201770013	   42.0000	                                      Topeka
2022-08-02T00:00:00-0000	  -97.3664	   37.4769	201910002	   52.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.6356	   39.1172	202090021	   49.0000	                                 Kansas City
2022-08-02T00:00:00-0000	  -85.7119	   37.9863	210290006	   52.0000	                              Shepherdsville
2022-08-02T00:00:00-0000	  -87.3233	   36.9117	210470006	   46.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.0753	   37.7808	210590005	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.1430	   37.1318	210610501	   52.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.8972	   37.9383	210910012	   48.0000	                                   Lewisport
2022-08-02T00:00:00-0000	  -85.8526	   37.7056	210930006	   53.0000	                               Elizabethtown
2022-08-02T00:00:00-0000	  -85.8980	   38.0609	211110051	   47.0000	                                  Louisville
2022-08-02T00:00:00-0000	  -85.6545	   38.2288	211110067	   56.0000	                                  Louisville
2022-08-02T00:00:00-0000	  -85.5744	   38.1824	211110080	   56.0000	                               Jeffersontown
2022-08-02T00:00:00-0000	  -88.3940	   37.1554	211390003	   46.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -88.5725	   37.0582	211451024	   53.0000	                                     Paducah
2022-08-02T00:00:00-0000	  -85.4443	   38.4002	211850004	   47.0000	                                     Buckner
2022-08-02T00:00:00-0000	  -86.5663	   36.7086	212130004	   47.0000	                                    Franklin
2022-08-02T00:00:00-0000	  -87.8499	   36.7841	212219991	-9999.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.2149	   37.0493	212270009	   53.0000	                                Smiths Grove
2022-08-02T00:00:00-0000	  -85.0485	   37.7046	212299991	   53.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.1486	   42.7678	260050003	   38.0000	                                     Holland
2022-08-02T00:00:00-0000	  -86.3097	   42.1978	260210014	   45.0000	                                      Coloma
2022-08-02T00:00:00-0000	  -86.0016	   41.8956	260270003	   42.0000	                                  Cassopolis
2022-08-02T00:00:00-0000	  -85.5419	   42.2781	260770008	   44.0000	                                   Kalamazoo
2022-08-02T00:00:00-0000	  -85.6713	   42.9842	260810020	-9999.0000	                                Grand Rapids
2022-08-02T00:00:00-0000	  -85.4166	   43.1767	260810022	   37.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.2944	   43.9533	261050007	   39.0000	                                  Scottville
2022-08-02T00:00:00-0000	  -86.3111	   43.2781	261210039	   38.0000	                                    Muskegon
2022-08-02T00:00:00-0000	  -85.8528	   42.8944	261390005	   44.0000	                                     Jenison
2022-08-02T00:00:00-0000	  -92.4504	   43.9969	271095008	   48.0000	                                   Rochester
2022-08-02T00:00:00-0000	  -94.8490	   39.9544	290030001	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -92.3163	   39.0780	290190011	   45.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -92.0931	   38.7061	290270002	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.5798	   38.7596	290370003	   48.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.0347	   37.7010	290390001	   57.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.2654	   39.4075	290470003	   60.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.3770	   39.3032	290470005	   58.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.5809	   39.3319	290470006	   58.0000	                                 Kansas City
2022-08-02T00:00:00-0000	  -94.5559	   39.5306	290490001	   55.0000	                                     Trimble
2022-08-02T00:00:00-0000	  -93.2999	   37.2561	290770036	   44.0000	                                 Springfield
2022-08-02T00:00:00-0000	  -93.2044	   37.3192	290770042	   50.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -94.4247	   37.2385	290970004	   53.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.3959	   38.4487	290990019	   48.0000	                                      Arnold
2022-08-02T00:00:00-0000	  -90.8493	   39.0458	291130004	   52.0000	                                       Foley
2022-08-02T00:00:00-0000	  -91.7890	   39.4750	291370001	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -89.6986	   37.7026	291570001	   45.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.2265	   38.8725	291831002	   49.0000	                                  West Alton
2022-08-02T00:00:00-0000	  -90.4492	   38.8994	291831004	   47.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.4239	   37.9008	291860005	   42.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.7051	   38.4902	291890005	   48.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -90.4761	   38.7109	291890014	   51.0000	                            Maryland Heights
2022-08-02T00:00:00-0000	  -90.1983	   38.6564	295100085	   47.0000	                                   St. Louis
2022-08-02T00:00:00-0000	  -95.9731	   41.2475	310550019	   48.0000	                                       Omaha
2022-08-02T00:00:00-0000	  -95.9386	   41.3225	310550053	   53.0000	                                       Omaha
2022-08-02T00:00:00-0000	  -97.8541	   42.8292	311079991	   67.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -96.6775	   40.9847	311090016	   51.0000	                               Not in a city
2022-08-02T00:00:00-0000	  -96.3612	   36.1055	400370144	   55.0000	                                    Mannford
2022-08-02T00:00:00-0000	  -95.2499	   36.2284	400979014	   54.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -95.6323	   36.9184	401050207	   69.0000	                           South Coffeyville
2022-08-02T00:00:00-0000	  -96.0124	   36.3559	401130226	   59.0000	                                    Skiatook
2022-08-02T00:00:00-0000	  -94.8389	   36.9222	401159004	   59.0000	                                       Miami
2022-08-02T00:00:00-0000	  -95.7645	   36.1338	401430178	   59.0000	                                       Tulsa
2022-08-02T00:00:00-0000	  -95.9765	   36.2049	401431127	   57.0000	                                       Tulsa
2022-08-02T00:00:00-0000	  -96.9038	   42.7894	460270001	   62.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -96.7833	   43.5990	460990009	   69.0000	                                 Sioux Falls
2022-08-02T00:00:00-0000	  -86.7447	   36.2051	470370011	   46.0000	                                   Nashville
2022-08-02T00:00:00-0000	  -86.6233	   36.1508	470370026	   56.0000	                                   Nashville
2022-08-02T00:00:00-0000	  -85.7331	   36.0388	470419991	   53.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -86.6531	   36.2976	471650007	   53.0000	                              Hendersonville
2022-08-02T00:00:00-0000	  -86.2863	   36.0609	471890103	   58.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -89.1089	   43.3155	550210015	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -89.3577	   43.1010	550250041	   49.0000	                                     Madison
2022-08-02T00:00:00-0000	  -88.6211	   43.4661	550270001	   53.0000	                                    Kekoskee
2022-08-02T00:00:00-0000	  -88.4221	   43.6874	550390006	   43.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -88.8283	   43.0034	550550009	   52.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.8093	   42.5047	550590019	   55.0000	                            Pleasant Prairie
2022-08-02T00:00:00-0000	  -87.8858	   42.5956	550590025	   54.0000	                                     Kenosha
2022-08-02T00:00:00-0000	  -91.2269	   43.7775	550630012	   45.0000	                                   La Crosse
2022-08-02T00:00:00-0000	  -87.9337	   43.0172	550790010	   46.0000	                                   Milwaukee
2022-08-02T00:00:00-0000	  -87.9014	   43.0946	550790068	   51.0000	                                   Milwaukee
2022-08-02T00:00:00-0000	  -87.9010	   43.1818	550790085	   49.0000	                                     Bayside
2022-08-02T00:00:00-0000	  -87.9209	   43.3432	550890008	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.8102	   43.4983	550890009	   46.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.7969	   42.7771	551010020	   53.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -89.0635	   42.5183	551050030	   53.0000	                                      Beloit
2022-08-02T00:00:00-0000	  -89.6798	   43.4351	551110007	   48.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.7163	   43.6674	551170006	   49.0000	                                     Unknown
2022-08-02T00:00:00-0000	  -87.7922	   43.8156	551170009	   46.0000	                                   Sheboygan
2022-08-02T00:00:00-0000	  -88.4870	   42.6622	551270006	   55.0000	                                     Elkhorn
2022-08-02T00:00:00-0000	  -88.2151	   43.0201	551330027	   57.0000	                                    Waukesha
2022-08-03T00:00:00-0000	  -94.1168	   36.1797	051430005	   45.0000	                                  Springdale
2022-08-03T00:00:00-0000	  -94.1674	   36.0117	051430006	   33.0000	                                Fayetteville
2022-08-03T00:00:00-0000	  -91.3359	   39.9154	170010007	   41.0000	                                      Quincy
2022-08-03T00:00:00-0000	  -88.1885	   40.2449	170190007	   39.0000	                                  Thomasboro
2022-08-03T00:00:00-0000	  -88.3725	   40.0528	170191001	-9999.0000	                                   Bondville
2022-08-03T00:00:00-0000	  -87.6683	   39.2109	170230001	   35.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -87.7325	   41.6710	170310001	   42.0000	                                       Alsip
2022-08-03T00:00:00-0000	  -87.5453	   41.7558	170310032	   41.0000	                                     Chicago
2022-08-03T00:00:00-0000	  -87.7135	   41.7514	170310076	   40.0000	                                     Chicago
2022-08-03T00:00:00-0000	  -87.7920	   41.9843	170311003	   48.0000	                                     Chicago
2022-08-03T00:00:00-0000	  -87.9906	   41.6681	170311601	   47.0000	                                      Lemont
2022-08-03T00:00:00-0000	  -87.8763	   41.9652	170313103	   39.0000	                               Schiller Park
2022-08-03T00:00:00-0000	  -87.7525	   41.8552	170314002	   42.0000	                                      Cicero
2022-08-03T00:00:00-0000	  -87.8632	   42.0603	170314007	   46.0000	                                 Des Plaines
2022-08-03T00:00:00-0000	  -87.7992	   42.1400	170314201	   45.0000	                                  Northbrook
2022-08-03T00:00:00-0000	  -87.6753	   42.0621	170317002	   47.0000	                                    Evanston
2022-08-03T00:00:00-0000	  -88.0728	   41.8130	170436001	   42.0000	                                       Lisle
2022-08-03T00:00:00-0000	  -88.5489	   39.0672	170491001	   46.0000	                                   Effingham
2022-08-03T00:00:00-0000	  -88.6249	   38.0822	170650002	   37.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -90.3445	   39.1014	170830117	   42.0000	                                 Jerseyville
2022-08-03T00:00:00-0000	  -89.9997	   42.2869	170859991	   36.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -88.2730	   42.0491	170890005	   43.0000	                                       Elgin
2022-08-03T00:00:00-0000	  -87.8096	   42.4660	170971007	   47.0000	                                        Zion
2022-08-03T00:00:00-0000	  -88.2422	   42.2214	171110001	   44.0000	                                        Cary
2022-08-03T00:00:00-0000	  -88.9969	   40.5187	171132003	   41.0000	                                      Normal
2022-08-03T00:00:00-0000	  -88.9256	   39.8668	171150013	   32.0000	                                     Decatur
2022-08-03T00:00:00-0000	  -89.8097	   39.3961	171170002	   44.0000	                                     Nilwood
2022-08-03T00:00:00-0000	  -90.1463	   38.9014	171190120	   45.0000	                                       Alton
2022-08-03T00:00:00-0000	  -89.9501	   38.7303	171190122	   40.0000	                                   Maryville
2022-08-03T00:00:00-0000	  -90.1059	   38.8607	171193007	   45.0000	                                  Wood River
2022-08-03T00:00:00-0000	  -89.6228	   38.8690	171199991	   39.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -89.6069	   40.6874	171430024	   42.0000	                                      Peoria
2022-08-03T00:00:00-0000	  -89.5859	   40.7455	171431001	   41.0000	                              Peoria Heights
2022-08-03T00:00:00-0000	  -89.7885	   38.1763	171570001	   32.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -90.5174	   41.5147	171613002	   37.0000	             Rock Island Arsenal (U.S. Army)
2022-08-03T00:00:00-0000	  -90.1605	   38.6120	171630010	   37.0000	                            East Saint Louis
2022-08-03T00:00:00-0000	  -89.6409	   39.8315	171670014	   44.0000	                                 Springfield
2022-08-03T00:00:00-0000	  -88.1910	   41.2215	171971011	   41.0000	                                   Braidwood
2022-08-03T00:00:00-0000	  -89.0378	   42.3350	172012001	   39.0000	                                  Loves Park
2022-08-03T00:00:00-0000	  -85.0168	   41.2214	180030002	   47.0000	                              Leo-Cedarville
2022-08-03T00:00:00-0000	  -85.7668	   39.2943	180050007	   41.0000	                                        Hope
2022-08-03T00:00:00-0000	  -86.3954	   39.9977	180110001	   41.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -86.2923	   39.2639	180130001	   39.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -86.5530	   40.5405	180150002	   38.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -85.6641	   38.3938	180190008	   44.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -85.2459	   40.3004	180350010	   45.0000	                                      Albany
2022-08-03T00:00:00-0000	  -85.8247	   41.7170	180390007	   39.0000	                                     Bristol
2022-08-03T00:00:00-0000	  -85.8330	   38.3070	180431004	   31.0000	                                  New Albany
2022-08-03T00:00:00-0000	  -86.9904	   38.9855	180550001	   37.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -85.9925	   40.0683	180570006	   44.0000	                                 Noblesville
2022-08-03T00:00:00-0000	  -86.3985	   39.7587	180630004	   41.0000	                                        Avon
2022-08-03T00:00:00-0000	  -86.1097	   40.4813	180670004	   42.0000	                                      Kokomo
2022-08-03T00:00:00-0000	  -87.4853	   38.7408	180839991	   39.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -87.3049	   41.6067	180890022	   36.0000	                                        Gary
2022-08-03T00:00:00-0000	  -87.4936	   41.6393	180892008	   37.0000	                                     Hammond
2022-08-03T00:00:00-0000	  -86.9078	   41.7178	180910005	   37.0000	                               Michigan City
2022-08-03T00:00:00-0000	  -86.6850	   41.6293	180910010	   39.0000	                                    La Porte
2022-08-03T00:00:00-0000	  -85.6522	   40.1257	180950011	   48.0000	                                    Anderson
2022-08-03T00:00:00-0000	  -86.0214	   39.8589	180970050	   45.0000	                                    Lawrence
2022-08-03T00:00:00-0000	  -86.1863	   39.7490	180970057	   41.0000	                    Indianapolis (Remainder)
2022-08-03T00:00:00-0000	  -86.1144	   39.8108	180970078	   44.0000	                    Indianapolis (Remainder)
2022-08-03T00:00:00-0000	  -86.1309	   39.7879	180970087	   41.0000	                    Indianapolis (Remainder)
2022-08-03T00:00:00-0000	  -86.6033	   38.1152	181230009	   33.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -87.1992	   41.6175	181270024	   39.0000	                     Ogden Dunes (Wickliffe)
2022-08-03T00:00:00-0000	  -87.0362	   41.5121	181270026	   40.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -87.7184	   38.0064	181290003	   28.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -86.3706	   41.5517	181410010	   34.0000	                                     Unknown
2022-08-03T00:00:00-0000	  -86.2147	   41.6967	181410015	   41.0000	                                  South Bend
2022-08-03T00:00:00-0000	  -86.1100	   41.7547	181410016	   42.0000	                                     Granger
